"","employee_id","company_id","dept","seniority","salary","join_date","quit_date"
"21963",146621,1,"engineer",22,268000,"2011-10-05","2015-08-05"
"21964",754417,3,"design",10,107000,"2014-08-05",NA
"21965",959101,5,"customer_service",3,21000,"2014-01-06",NA
"21966",773641,4,"customer_service",3,23000,"2011-10-10","2015-01-30"
"21967",451034,1,"customer_service",25,125000,"2012-12-24","2013-11-22"
"21968",885306,5,"data_science",2,74000,"2014-02-25",NA
"21969",363074,1,"sales",27,218000,"2012-09-10","2013-10-25"
"21970",597757,2,"customer_service",24,124000,"2014-06-02",NA
"21971",78035,2,"engineer",7,189000,"2014-03-17","2015-05-15"
"21972",96698,2,"customer_service",2,30000,"2011-12-05","2012-11-30"
"21973",673983,1,"customer_service",3,33000,"2011-08-22","2013-07-19"
"21974",332726,1,"data_science",18,341000,"2011-07-20","2014-12-19"
"21975",811688,3,"data_science",4,56000,"2013-02-19","2015-04-24"
"21976",263612,2,"engineer",26,262000,"2012-05-15","2013-05-17"
"21977",375261,1,"customer_service",2,28000,"2014-06-09","2015-05-01"
"21978",618496,9,"customer_service",3,27000,"2012-06-11",NA
"21979",96273,2,"engineer",7,168000,"2014-07-15",NA
"21980",198891,2,"customer_service",8,67000,"2012-07-16","2013-08-09"
"21981",60765,2,"engineer",26,304000,"2014-04-28",NA
"21982",217596,1,"customer_service",20,134000,"2014-02-24",NA
"21983",524259,6,"sales",17,173000,"2013-06-17",NA
"21984",823835,2,"customer_service",29,107000,"2011-09-28","2012-07-27"
"21985",934187,1,"sales",16,210000,"2014-11-03",NA
"21986",610656,8,"customer_service",4,27000,"2015-11-23",NA
"21987",760282,1,"marketing",5,144000,"2012-05-29","2015-07-10"
"21988",69441,2,"customer_service",17,106000,"2011-06-20","2012-05-04"
"21989",424017,1,"design",21,245000,"2012-12-26",NA
"21990",858457,2,"customer_service",10,92000,"2012-02-13","2013-01-11"
"21991",647565,1,"engineer",15,293000,"2012-10-29","2015-11-13"
"21992",707664,2,"customer_service",15,129000,"2014-06-30",NA
"21993",600823,1,"marketing",20,208000,"2013-11-11",NA
"21994",269245,10,"customer_service",8,61000,"2013-05-13",NA
"21995",777639,2,"sales",15,197000,"2013-08-05","2015-08-07"
"21996",356820,2,"customer_service",15,150000,"2013-07-16","2015-06-05"
"21997",626690,7,"data_science",12,152000,"2015-10-26",NA
"21998",291674,4,"sales",25,194000,"2015-06-22",NA
"21999",34633,7,"sales",24,171000,"2013-11-04",NA
"22000",856267,1,"sales",22,185000,"2014-03-03","2015-02-13"
"22001",266461,1,"marketing",13,135000,"2014-12-29","2015-11-20"
"22002",985387,2,"marketing",6,116000,"2015-05-04",NA
"22003",37630,1,"customer_service",28,106000,"2013-01-07",NA
"22004",506432,2,"customer_service",13,73000,"2011-05-02","2012-05-04"
"22005",529354,5,"sales",19,135000,"2011-06-27","2013-11-22"
"22006",691799,1,"data_science",3,76000,"2012-08-15",NA
"22007",399855,1,"marketing",25,187000,"2013-07-29","2014-08-15"
"22008",203115,5,"customer_service",14,68000,"2011-03-14","2015-05-15"
"22009",245819,1,"engineer",14,201000,"2014-03-17",NA
"22010",420325,1,"engineer",19,261000,"2014-03-17",NA
"22011",926761,2,"marketing",15,229000,"2013-05-20",NA
"22012",667622,1,"customer_service",24,136000,"2011-04-11","2013-05-10"
"22013",410582,3,"engineer",12,129000,"2015-01-12",NA
"22014",898513,4,"data_science",16,235000,"2012-02-06","2015-06-05"
"22015",164963,3,"engineer",17,229000,"2014-01-13","2015-02-17"
"22016",922014,1,"data_science",26,326000,"2011-11-07","2014-01-03"
"22017",783448,8,"customer_service",24,98000,"2012-11-19","2013-11-01"
"22018",632378,5,"engineer",20,214000,"2013-12-02","2014-12-05"
"22019",574929,5,"marketing",6,97000,"2014-12-31",NA
"22020",226085,5,"data_science",20,273000,"2011-10-17","2013-01-18"
"22021",901541,2,"design",10,132000,"2011-12-07","2015-01-30"
"22022",403631,2,"data_science",27,292000,"2015-06-23",NA
"22023",851437,6,"sales",14,99000,"2015-01-20",NA
"22024",124788,7,"customer_service",14,64000,"2013-12-02","2015-11-20"
"22025",286831,1,"marketing",29,209000,"2013-01-22","2014-02-07"
"22026",349171,5,"customer_service",6,65000,"2014-05-12","2015-06-05"
"22027",304192,5,"customer_service",18,92000,"2012-02-21","2013-03-12"
"22028",894133,1,"customer_service",7,69000,"2015-04-20",NA
"22029",99530,1,"customer_service",5,82000,"2015-04-21",NA
"22030",450429,9,"engineer",29,226000,"2011-02-22","2012-02-10"
"22031",241984,3,"customer_service",22,108000,"2013-07-23","2014-07-24"
"22032",789158,10,"engineer",25,214000,"2012-05-21","2014-02-14"
"22033",455392,4,"customer_service",12,61000,"2015-08-17",NA
"22034",901982,8,"sales",11,116000,"2014-07-22","2015-07-06"
"22035",748548,4,"design",20,179000,"2015-10-26",NA
"22036",806690,1,"marketing",15,207000,"2014-01-21",NA
"22037",867230,1,"customer_service",17,92000,"2012-01-23","2014-10-31"
"22038",928201,10,"data_science",2,50000,"2011-10-03","2014-10-24"
"22039",22700,1,"data_science",11,174000,"2011-05-31","2015-02-20"
"22040",705324,7,"customer_service",28,95000,"2015-05-05",NA
"22041",439986,1,"customer_service",13,49000,"2014-10-06",NA
"22042",54510,1,"marketing",24,201000,"2013-04-29","2015-01-16"
"22043",427175,4,"marketing",14,99000,"2012-10-01","2013-11-29"
"22044",328344,1,"engineer",4,66000,"2013-06-03","2014-05-23"
"22045",691696,1,"customer_service",9,74000,"2012-04-23","2014-05-02"
"22046",758340,10,"customer_service",3,22000,"2011-11-28","2015-01-02"
"22047",621105,3,"sales",4,40000,"2015-05-04",NA
"22048",446573,6,"customer_service",6,67000,"2013-02-19","2014-01-03"
"22049",347928,4,"customer_service",23,107000,"2012-06-04","2015-07-24"
"22050",333039,2,"customer_service",18,119000,"2013-07-22","2015-04-10"
"22051",170298,1,"customer_service",4,22000,"2014-09-29",NA
"22052",610780,1,"customer_service",1,26000,"2015-12-07",NA
"22053",81789,3,"customer_service",29,1e+05,"2014-10-27","2015-07-17"
"22054",630465,7,"data_science",21,237000,"2015-10-26",NA
"22055",476718,3,"data_science",13,151000,"2012-04-16","2015-01-23"
"22056",676264,9,"marketing",10,112000,"2011-03-21","2012-03-30"
"22057",897062,3,"engineer",17,240000,"2011-01-24","2012-02-10"
"22058",384148,1,"engineer",12,191000,"2011-09-06","2012-08-17"
"22059",498277,6,"marketing",7,119000,"2011-05-16","2012-07-27"
"22060",988689,4,"marketing",27,145000,"2014-01-27",NA
"22061",891911,1,"engineer",26,320000,"2014-07-14",NA
"22062",603407,2,"customer_service",19,112000,"2011-08-08","2013-11-08"
"22063",863120,7,"engineer",12,150000,"2011-07-14","2015-02-27"
"22064",379258,7,"customer_service",7,64000,"2012-09-04","2015-01-16"
"22065",650133,2,"customer_service",12,83000,"2015-11-30",NA
"22066",761721,9,"data_science",22,194000,"2011-02-14","2013-08-23"
"22067",184602,3,"marketing",22,156000,"2015-07-13",NA
"22068",357657,2,"engineer",3,73000,"2015-06-29",NA
"22069",556466,2,"engineer",4,72000,"2013-01-14","2013-12-13"
"22070",825690,2,"engineer",8,192000,"2011-08-15","2012-09-14"
"22071",466817,6,"customer_service",1,21000,"2013-02-19",NA
"22072",446104,4,"marketing",1,42000,"2011-02-22","2012-01-13"
"22073",245839,7,"customer_service",15,88000,"2013-03-25","2014-03-07"
"22074",908415,1,"customer_service",1,34000,"2011-07-05","2012-06-22"
"22075",818765,2,"engineer",16,3e+05,"2015-02-09",NA
"22076",369446,5,"data_science",3,54000,"2015-10-13",NA
"22077",203234,2,"engineer",6,192000,"2014-06-16",NA
"22078",484061,1,"customer_service",12,77000,"2013-12-30","2015-12-04"
"22079",598074,1,"engineer",21,270000,"2013-04-01","2014-04-21"
"22080",448812,1,"customer_service",23,131000,"2011-04-04","2013-06-07"
"22081",835283,9,"design",3,35000,"2012-07-09","2014-04-21"
"22082",411646,3,"customer_service",16,109000,"2011-08-22","2015-03-20"
"22083",211958,2,"customer_service",25,94000,"2012-06-18","2013-05-03"
"22084",884437,1,"marketing",13,130000,"2013-04-25","2014-01-29"
"22085",143576,7,"engineer",1,62000,"2013-05-20","2014-05-23"
"22086",67273,1,"engineer",6,184000,"2014-11-03","2015-12-04"
"22087",219599,1,"customer_service",14,95000,"2013-11-04","2015-01-23"
"22088",101255,1,"customer_service",5,84000,"2015-06-08",NA
"22089",361132,5,"sales",12,105000,"2011-08-29","2012-08-07"
"22090",722041,1,"sales",10,117000,"2011-06-27","2012-07-13"
"22091",387963,4,"engineer",20,256000,"2015-01-05",NA
"22092",581670,4,"engineer",6,165000,"2011-04-18","2012-05-11"
"22093",287593,2,"engineer",12,210000,"2012-10-22","2014-11-07"
"22094",756901,8,"sales",11,98000,"2011-03-28","2012-04-27"
"22095",341693,4,"customer_service",18,94000,"2013-11-18","2014-11-14"
"22096",572182,3,"sales",24,155000,"2015-07-07",NA
"22097",373530,1,"data_science",25,298000,"2011-08-22","2014-11-21"
"22098",800903,2,"sales",23,209000,"2013-01-14","2013-11-29"
"22099",962553,6,"data_science",9,172000,"2015-11-16",NA
"22100",694883,8,"data_science",7,157000,"2014-04-01",NA
"22101",281033,2,"marketing",15,197000,"2013-10-21",NA
"22102",939919,6,"data_science",7,140000,"2014-02-03","2015-01-02"
"22103",4315,1,"customer_service",19,137000,"2013-04-08","2015-01-16"
"22104",952700,7,"data_science",8,174000,"2015-09-21",NA
"22105",512276,1,"engineer",11,204000,"2015-03-16",NA
"22106",166599,6,"sales",14,114000,"2014-04-21","2015-03-27"
"22107",728786,9,"design",9,103000,"2012-01-03","2015-03-27"
"22108",320678,6,"customer_service",16,98000,"2015-02-05",NA
"22109",265852,2,"sales",18,229000,"2014-06-30",NA
"22110",685382,7,"marketing",8,117000,"2015-11-30",NA
"22111",649415,4,"customer_service",23,103000,"2014-09-02",NA
"22112",62581,1,"sales",23,192000,"2015-09-14",NA
"22113",680608,4,"data_science",23,208000,"2012-10-08","2015-10-30"
"22114",313407,3,"marketing",16,170000,"2012-02-13","2015-08-07"
"22115",672811,2,"customer_service",7,68000,"2013-03-18",NA
"22116",290093,7,"engineer",27,227000,"2015-04-30",NA
"22117",177411,2,"customer_service",20,90000,"2011-11-07","2012-09-07"
"22118",442714,1,"data_science",22,312000,"2011-04-04","2013-11-22"
"22119",174694,7,"customer_service",2,24000,"2015-09-14",NA
"22120",715806,7,"marketing",4,38000,"2011-06-06","2012-05-31"
"22121",888789,1,"customer_service",13,74000,"2012-07-09","2015-04-10"
"22122",986504,2,"marketing",15,195000,"2013-02-04","2014-01-24"
"22123",362018,7,"design",21,151000,"2011-04-04","2013-06-07"
"22124",575495,3,"customer_service",16,93000,"2013-04-29","2014-05-02"
"22125",589310,1,"sales",10,143000,"2011-08-22","2012-09-21"
"22126",776581,2,"customer_service",4,33000,"2014-02-03","2015-01-30"
"22127",714225,7,"engineer",4,61000,"2014-12-01",NA
"22128",723051,2,"marketing",8,122000,"2014-02-03","2015-01-30"
"22129",342671,1,"marketing",6,152000,"2014-08-04",NA
"22130",522578,6,"customer_service",2,23000,"2014-07-07","2015-08-14"
"22131",555634,5,"marketing",25,148000,"2011-03-30","2013-03-08"
"22132",331524,7,"data_science",1,59000,"2014-03-24",NA
"22133",782650,1,"customer_service",27,108000,"2014-06-02","2015-06-19"
"22134",857093,5,"customer_service",22,98000,"2013-07-01","2015-06-12"
"22135",373867,1,"customer_service",8,74000,"2012-12-20","2013-10-25"
"22136",599210,1,"customer_service",9,77000,"2012-09-10",NA
"22137",828523,5,"marketing",13,102000,"2011-04-05","2012-02-03"
"22138",497876,5,"data_science",19,276000,"2012-03-05",NA
"22139",979878,1,"sales",16,184000,"2014-07-01",NA
"22140",726648,1,"engineer",25,248000,"2013-04-01",NA
"22141",698646,2,"data_science",19,363000,"2011-12-05","2015-11-13"
"22142",438587,6,"customer_service",22,75000,"2012-04-23","2013-12-27"
"22143",704468,1,"engineer",11,179000,"2013-05-28",NA
"22144",331893,10,"sales",16,195000,"2012-10-15","2015-02-27"
"22145",478744,2,"engineer",7,185000,"2013-05-08","2014-05-02"
"22146",238990,1,"data_science",27,360000,"2015-08-24",NA
"22147",823189,1,"customer_service",27,105000,"2013-07-22","2014-06-27"
"22148",34214,4,"customer_service",6,57000,"2012-07-02","2015-11-27"
"22149",491499,4,"data_science",28,242000,"2012-03-05","2013-05-03"
"22150",711574,2,"customer_service",14,71000,"2014-11-10",NA
"22151",467064,10,"customer_service",18,74000,"2014-04-28",NA
"22152",116424,1,"engineer",12,160000,"2011-11-07","2014-12-05"
"22153",446755,1,"engineer",5,218000,"2011-03-21","2013-06-28"
"22154",39013,10,"data_science",2,51000,"2013-05-20","2014-07-11"
"22155",99770,8,"sales",8,106000,"2013-01-14","2014-01-03"
"22156",142728,1,"customer_service",2,30000,"2015-06-08",NA
"22157",293882,3,"engineer",9,139000,"2012-05-29",NA
"22158",164760,5,"design",7,99000,"2014-12-22",NA
"22159",965557,1,"marketing",4,53000,"2013-04-08","2014-01-24"
"22160",184644,1,"customer_service",4,29000,"2014-08-18",NA
"22161",54689,2,"data_science",26,264000,"2013-10-28",NA
"22162",222011,2,"engineer",14,165000,"2013-09-25",NA
"22163",153066,10,"customer_service",25,94000,"2012-01-30","2014-05-02"
"22164",173504,9,"marketing",7,104000,"2012-04-16",NA
"22165",136203,5,"engineer",17,222000,"2012-08-13","2014-07-07"
"22166",970438,1,"engineer",11,171000,"2011-02-08",NA
"22167",816133,4,"customer_service",2,26000,"2014-09-15",NA
"22168",443075,3,"customer_service",10,61000,"2012-05-07",NA
"22169",684520,5,"customer_service",2,28000,"2013-11-04","2015-08-28"
"22170",851844,2,"customer_service",12,74000,"2015-06-08",NA
"22171",273295,2,"engineer",20,346000,"2015-07-13",NA
"22172",549507,2,"marketing",5,142000,"2012-05-14","2013-06-14"
"22173",545718,4,"marketing",19,170000,"2014-04-01","2015-05-08"
"22174",296007,6,"marketing",15,136000,"2015-07-27",NA
"22175",523640,3,"engineer",29,255000,"2015-02-26",NA
"22176",565707,10,"customer_service",7,73000,"2014-10-06",NA
"22177",715121,2,"data_science",10,189000,"2012-01-03","2015-06-16"
"22178",504142,1,"customer_service",29,89000,"2013-04-15",NA
"22179",561783,5,"marketing",11,114000,"2012-05-29","2013-06-28"
"22180",187269,4,"customer_service",5,46000,"2013-12-16",NA
"22181",480759,5,"marketing",1,39000,"2012-03-26",NA
"22182",299135,7,"sales",14,111000,"2014-04-02",NA
"22183",941910,1,"customer_service",24,112000,"2014-05-27",NA
"22184",961531,6,"engineer",11,142000,"2012-03-19","2014-06-13"
"22185",96499,1,"marketing",5,129000,"2013-07-29","2015-07-06"
"22186",666901,1,"engineer",3,74000,"2013-11-25",NA
"22187",637222,10,"engineer",13,160000,"2011-08-08","2014-03-21"
"22188",597518,5,"sales",10,115000,"2014-08-25",NA
"22189",185861,1,"customer_service",27,117000,"2014-10-06",NA
"22190",870385,3,"engineer",17,286000,"2014-11-17",NA
"22191",815512,4,"sales",3,43000,"2015-11-23",NA
"22192",72737,1,"customer_service",5,71000,"2014-12-08","2015-11-13"
"22193",695523,1,"customer_service",20,125000,"2015-09-28",NA
"22194",267493,3,"customer_service",17,110000,"2013-07-15",NA
"22195",19909,1,"marketing",16,203000,"2011-07-11","2012-08-03"
"22196",426610,1,"sales",11,132000,"2015-04-27",NA
"22197",512,2,"sales",24,192000,"2013-12-16","2015-10-09"
"22198",11226,1,"customer_service",5,67000,"2011-11-28","2012-12-21"
"22199",782288,9,"customer_service",4,26000,"2012-08-06",NA
"22200",146407,2,"customer_service",24,124000,"2014-12-23",NA
"22201",427831,1,"customer_service",10,83000,"2015-09-08",NA
"22202",302028,1,"sales",1,55000,"2012-09-25","2013-07-19"
"22203",676636,1,"sales",23,197000,"2015-05-11",NA
"22204",741946,9,"data_science",10,141000,"2013-02-13",NA
"22205",464822,2,"customer_service",19,141000,"2015-03-23",NA
"22206",592721,1,"engineer",23,255000,"2013-01-07",NA
"22207",173645,9,"design",13,124000,"2012-03-19","2013-05-10"
"22208",870956,2,"sales",8,131000,"2011-08-22","2013-08-09"
"22209",892238,4,"engineer",21,231000,"2011-06-06","2013-04-12"
"22210",800324,9,"data_science",27,254000,"2012-10-08",NA
"22211",14560,1,"customer_service",1,29000,"2012-01-30",NA
"22212",422800,6,"customer_service",12,59000,"2013-10-07","2014-11-14"
"22213",312810,4,"data_science",26,240000,"2014-01-27","2015-11-06"
"22214",653525,1,"customer_service",27,122000,"2012-02-21","2013-02-15"
"22215",538235,1,"customer_service",3,24000,"2013-04-08","2015-09-11"
"22216",850702,1,"customer_service",14,75000,"2011-07-25",NA
"22217",513772,7,"engineer",9,138000,"2012-05-09","2015-07-17"
"22218",769793,4,"engineer",17,188000,"2015-02-09",NA
"22219",407431,7,"customer_service",28,83000,"2014-04-14",NA
"22220",75214,1,"customer_service",4,27000,"2015-02-17",NA
"22221",795363,4,"customer_service",23,88000,"2013-03-11","2015-02-06"
"22222",386701,5,"marketing",22,168000,"2015-11-02",NA
"22223",449462,2,"marketing",22,192000,"2015-05-04",NA
"22224",290391,2,"engineer",9,181000,"2015-04-13",NA
"22225",552731,1,"customer_service",4,31000,"2015-03-09",NA
"22226",662207,6,"engineer",12,122000,"2012-09-04","2013-10-25"
"22227",898846,1,"sales",7,126000,"2015-11-30",NA
"22228",139892,3,"design",1,40000,"2011-08-08","2012-06-08"
"22229",277845,3,"sales",12,91000,"2012-05-07",NA
"22230",50101,6,"data_science",6,163000,"2012-02-21",NA
"22231",778354,2,"engineer",15,316000,"2012-08-27","2015-06-19"
"22232",101380,1,"engineer",26,280000,"2012-01-30",NA
"22233",567534,1,"sales",25,224000,"2014-05-28",NA
"22234",984080,1,"customer_service",4,29000,"2013-12-30",NA
"22235",968428,6,"data_science",20,297000,"2014-11-25",NA
"22236",728815,2,"sales",16,192000,"2015-01-05","2015-11-06"
"22237",664974,8,"data_science",11,147000,"2011-07-18","2012-07-27"
"22238",280746,3,"marketing",9,114000,"2014-05-27","2015-05-01"
"22239",122514,6,"engineer",15,238000,"2012-02-27",NA
"22240",77496,6,"customer_service",12,60000,"2011-12-12","2014-10-10"
"22241",551029,7,"engineer",22,258000,"2011-10-10","2012-10-26"
"22242",918115,1,"marketing",4,51000,"2014-05-12",NA
"22243",482820,1,"data_science",3,68000,"2011-08-08","2012-06-01"
"22244",915856,10,"design",25,165000,"2012-09-17","2015-09-04"
"22245",48450,2,"data_science",10,153000,"2011-10-05",NA
"22246",46052,5,"engineer",12,176000,"2011-02-07","2012-03-16"
"22247",30956,1,"customer_service",4,28000,"2013-12-26",NA
"22248",19860,3,"engineer",4,67000,"2014-08-04","2015-07-17"
"22249",260241,2,"marketing",13,147000,"2011-09-06","2012-08-17"
"22250",207267,5,"engineer",26,209000,"2014-02-10","2015-01-23"
"22251",693330,2,"sales",22,209000,"2013-06-10","2014-06-20"
"22252",377595,2,"customer_service",21,108000,"2011-09-26",NA
"22253",221609,3,"engineer",29,2e+05,"2014-04-07","2015-05-28"
"22254",829070,5,"engineer",28,204000,"2011-11-07","2012-10-19"
"22255",218248,3,"customer_service",23,96000,"2015-02-03",NA
"22256",775749,3,"sales",4,40000,"2011-08-02","2013-08-30"
"22257",982482,1,"engineer",11,204000,"2012-10-08",NA
"22258",320216,1,"customer_service",4,34000,"2013-12-16","2015-01-02"
"22259",821522,7,"data_science",28,229000,"2013-08-05","2015-10-09"
"22260",723945,4,"data_science",9,153000,"2012-05-29","2015-06-05"
"22261",233383,2,"customer_service",17,126000,"2011-04-25","2014-04-04"
"22262",159293,2,"customer_service",24,118000,"2014-12-15","2015-11-20"
"22263",48675,7,"customer_service",29,82000,"2012-01-17","2015-03-06"
"22264",199927,9,"customer_service",26,102000,"2011-12-28","2012-08-31"
"22265",680475,2,"customer_service",11,72000,"2011-07-11","2015-07-31"
"22266",754889,6,"data_science",24,263000,"2011-02-14","2015-03-27"
